Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
173.194.128.39-192.168.1.129-443-63166-17,192.168.1.129,63166,173.194.128.39,443,17,13/05/2026 06:13:16 pm,5032059,103,472,12397.0,571087.0,1250.0,31.0,120.3592233009709,304.5349670630562,1250.0,22.0,1209.9300847457635,210.2770424747431,115953.33043591102,114.26734066512336,8766.653310104537,190560.83145874413,4564462.0,0.0,4979721.0,48820.794117647085,456775.4660685114,4615536.0,74.0,5032059.0,10683.777070063694,210980.87458405897,4576950.0,0.0,0,0,0,0,824,3776,20.46875841479601,93.79858225032734,22.0,1250.0,1015.163194444444,476.7919583865961,227330.57158212556,0,0,0,0,0,0,0,0,4.0,1016.9286956521739,120.35922330097087,1209.9300847457628,0,0,0,0,0,0,103,12397,472,571087,-1,-1,103,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-61614-53-17,192.168.1.129,61614,192.168.1.1,53,17,13/05/2026 06:12:47 pm,271713,1,2,41.0,216.0,41.0,41.0,41.0,0.0,175.0,41.0,108.0,94.75230867899737,945.8509530276432,11.04106170849389,135856.5,141232.5587267327,235723.0,35990.0,0,0,0,0,0,271713.0,271713.0,0.0,271713.0,271713.0,0,0,0,0,8,16,3.6803539028312966,7.360707805662593,41.0,175.0,74.5,67.0,4489.0,0,0,0,0,0,0,0,0,2.0,99.33333333333333,41.0,108.0,0,0,0,0,0,0,1,41,2,216,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-65205-53-17,192.168.1.129,65205,192.168.1.1,53,17,13/05/2026 06:12:48 pm,171923,1,2,47.0,195.0,47.0,47.0,47.0,0.0,148.0,47.0,97.5,71.4177848998413,1407.6068937838452,17.449672236989816,85961.5,60393.28307436184,128666.0,43257.0,0,0,0,0,0,171923.0,171923.0,0.0,171923.0,171923.0,0,0,0,0,8,16,5.816557412329939,11.633114824659877,47.0,148.0,72.25,50.5,2550.25,0,0,0,0,0,0,0,0,2.0,96.33333333333333,47.0,97.5,0,0,0,0,0,0,1,47,2,195,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.230.136.9-0-0-0,192.168.1.129,0,3.230.136.9,0,0,13/05/2026 06:13:00 pm,250691,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9779489491046744,250691.0,0.0,250691.0,250691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9889744745523372,3.9889744745523372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.161.94.51-56773-443-6,192.168.1.129,56773,3.161.94.51,443,6,13/05/2026 06:12:33 pm,45122263,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.044324018057339015,0.08864803611467803,1.5040754333333332E7,2.594811569495944E7,4.5003039E7,30780.0,0,0,0,0,0,4.5122263E7,2.25611315E7,3.1781179445472322E7,4.5033819E7,88444.0,0,0,0,0,20,84,0.022162009028669508,0.06648602708600852,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,152,1,0,88444.0,0.0,88444.0,88444.0,4.5003039E7,0.0,4.5003039E7,4.5003039E7,No Label
192.168.1.129-192.168.1.1-55336-53-17,192.168.1.129,55336,192.168.1.1,53,17,13/05/2026 06:13:15 pm,53052,1,3,58.0,206.0,58.0,58.0,58.0,0.0,74.0,58.0,68.66666666666667,9.237604307034012,4976.249717258539,75.39772298876574,17684.0,17084.882820786333,34099.0,0.0,0,0,0,0,0,53052.0,26526.0,37513.428955508716,53052.0,0.0,0,0,0,0,8,24,18.849430747191434,56.5482922415743,58.0,74.0,64.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,3.0,80.5,58.0,68.66666666666667,0,0,0,0,0,0,1,58,3,206,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
162.215.15.84-192.168.1.129-443-64512-6,192.168.1.129,64512,162.215.15.84,443,6,13/05/2026 06:13:15 pm,374213,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.344549761766694,374213.0,0.0,374213.0,374213.0,0,0,0,0,0,374213.0,374213.0,0.0,374213.0,374213.0,0,0,0,0,0,40,0.0,5.344549761766694,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,303,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-61342-53-17,192.168.1.129,61342,192.168.1.1,53,17,13/05/2026 06:12:56 pm,639677,1,2,32.0,168.0,32.0,32.0,32.0,0.0,136.0,32.0,84.0,73.53910524340094,312.65779448065194,4.689866917209779,319838.5,398436.99352908984,601576.0,38101.0,0,0,0,0,0,639677.0,639677.0,0.0,639677.0,639677.0,0,0,0,0,8,16,1.5632889724032597,3.1265779448065194,32.0,136.0,58.0,52.0,2704.0,0,0,0,0,0,0,0,0,2.0,77.33333333333333,32.0,84.0,0,0,0,0,0,0,1,32,2,168,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-44.207.212.153-0-0-0,192.168.1.129,0,44.207.212.153,0,0,13/05/2026 06:12:52 pm,322606,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.299269077450512,161303.0,205674.7352301687,306737.0,15869.0,15869.0,15869.0,0.0,15869.0,15869.0,0,0,0,0,0,0,0,0,0,0,0,6.199512718300341,3.0997563591501707,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-52.1.89.4-49297-443-6,192.168.1.129,49297,52.1.89.4,443,6,13/05/2026 06:12:39 pm,269571,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,3.7095978424978946,7.419195684995789,269571.0,0.0,269571.0,269571.0,0,0,0,0,0,269571.0,269571.0,0.0,269571.0,269571.0,0,0,0,0,0,40,0.0,7.419195684995789,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-52.5.223.121-53029-443-6,192.168.1.129,53029,52.5.223.121,443,6,13/05/2026 06:13:01 pm,1095396,5,12,663.0,4785.0,605.0,0.0,132.6,265.2711820006086,1440.0,0.0,398.75,630.590794414254,4973.543814291817,15.519501623157288,68462.25,122922.19208778643,311513.0,0.0,783807.0,195951.75,131301.2623812759,283286.0,429.0,1095178.0,99561.63636363635,139067.49049599818,311513.0,0.0,0,0,0,0,100,264,4.564559300928614,10.954942322228673,0.0,1440.0,302.66666666666663,542.4656128976937,294268.9411764705,0,1,0,0,0,0,0,0,2.0,320.47058823529414,132.6,398.75,0,0,0,0,0,0,5,663,12,4785,-1,187,2,0,0,0,0,0,0,0,0,0,No Label
172.217.76.154-192.168.1.129-443-61819-17,192.168.1.129,61819,172.217.76.154,443,17,13/05/2026 06:13:02 pm,812672,12,16,3904.0,10709.0,1250.0,31.0,325.33333333333337,486.07020318493335,1250.0,24.0,669.3124999999999,577.8876152275053,17981.424240037803,34.4542447629548,30098.962962962964,57531.54740894605,175984.0,0.0,606290.0,55117.27272727274,74006.8530936033,177071.0,66.0,812672.0,54178.13333333334,77903.36075445074,188970.0,0.0,0,0,0,0,96,128,14.7661048984092,19.688139864545597,24.0,1250.0,547.0000000000001,564.7827015764559,318979.50000000006,0,0,0,0,0,0,0,0,1.0,566.5357142857143,325.3333333333333,669.3125,0,0,0,0,0,0,12,3904,16,10709,-1,-1,12,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-56704-53-17,192.168.1.129,56704,192.168.1.1,53,17,13/05/2026 06:13:07 pm,2640249,3,4,102.0,219.0,35.0,32.0,34.0,1.7320508075688772,76.0,28.0,54.75,21.313141485947117,121.57944193899894,2.651265089012438,440041.5,568992.1086854369,1347225.0,22295.0,1406651.0,703325.5,942141.2970783629,1369520.0,37131.0,2640249.0,880083.0,806791.2273965303,1638111.0,32073.0,0,0,0,0,24,32,1.1362564667196162,1.5150086222928216,28.0,76.0,43.625,18.461833216511454,340.8392857142857,0,0,0,0,0,0,0,0,1.0,49.857142857142854,34.0,54.75,0,0,0,0,0,0,3,102,4,219,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-50983-53-17,192.168.1.129,50983,192.168.1.1,53,17,13/05/2026 06:12:47 pm,268708,1,2,37.0,158.0,37.0,37.0,37.0,0.0,121.0,37.0,79.0,59.39696961966999,725.6948062580943,11.164535480893758,134354.0,143804.30608990818,236039.0,32669.0,0,0,0,0,0,268708.0,268708.0,0.0,268708.0,268708.0,0,0,0,0,8,16,3.721511826964586,7.443023653929172,37.0,121.0,58.0,42.0,1764.0,0,0,0,0,0,0,0,0,2.0,77.33333333333333,37.0,79.0,0,0,0,0,0,0,1,37,2,158,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.162-0-0-0,192.168.1.129,0,192.178.54.162,0,0,13/05/2026 06:13:07 pm,1434361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3943491213160424,1434361.0,0.0,1434361.0,1434361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6971745606580212,0.6971745606580212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-199.232.210.172-50158-80-6,199.232.210.172,80,192.168.1.129,50158,6,13/05/2026 06:12:18 pm,70986143,3313,1219,4655296.0,3161.0,1428.0,0.0,1405.1602776939285,154.65194080140938,1428.0,0.0,2.593109105824447,47.79033799502327,65624.8783653452,63.84344617793926,15666.771794305794,49463.495110483294,984872.0,0.0,7.0985992E7,21432.968599033848,57597.195022180276,1036662.0,0.0,7.0986143E7,58280.90558292279,83102.65177614312,984904.0,71.0,0,0,0,0,106016,40204,46.671080579768926,17.172365598170337,0.0,1428.0,1027.991396426209,636.3438089728753,404933.4432181072,0,0,0,0,1,0,0,0,0.0,1028.2182259488084,1405.160277693933,2.593109105824446,0,0,0,0,0,0,3313,4655296,1219,3161,-1,396,3309,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-44.207.212.153-56870-443-6,192.168.1.129,56870,44.207.212.153,443,6,13/05/2026 06:12:52 pm,1236214,4,10,126.0,4516.0,126.0,0.0,31.5,63.0,1440.0,0.0,451.59999999999997,667.6592943510435,3755.0132905791393,11.324900057756992,95093.38461538458,193194.17863017955,608748.0,0.0,924059.0,308019.6666666667,305209.47476992477,610927.0,559.0,1236083.0,137342.55555555553,222619.9985704963,609062.0,0.0,0,0,0,0,80,224,3.235685730787712,8.089214326969278,0.0,1440.0,309.46666666666664,575.1197225257496,330762.6952380952,0,1,0,0,0,0,0,0,2.0,331.57142857142856,31.5,451.6,0,0,0,0,0,0,4,126,10,4516,-1,187,1,0,0,0,0,0,0,0,0,0,No Label
172.64.144.94-192.168.1.129-443-53946-6,192.168.1.129,53946,172.64.144.94,443,6,13/05/2026 06:12:47 pm,278858,4,8,64.0,3976.0,64.0,0.0,16.0,32.0,1440.0,0.0,497.0,629.5494987914544,14487.660386289797,43.03265461274197,25350.727272727276,39903.62926374219,124044.0,0.0,154697.0,51565.66666666667,47039.35763095977,97828.0,3786.0,228686.0,32669.42857142857,47243.92459656283,124044.0,0.0,0,0,0,0,80,184,14.344218204247323,28.688436408494645,0.0,1440.0,310.7692307692308,539.9836654699463,291582.35897435894,0,1,0,0,0,0,0,0,2.0,336.6666666666667,16.0,497.0,0,0,0,0,0,0,4,64,8,3976,-1,16,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.230.136.9-56293-443-6,192.168.1.129,56293,3.230.136.9,443,6,13/05/2026 06:13:00 pm,816574,4,11,64.0,4607.0,64.0,0.0,16.0,32.0,1440.0,0.0,418.8181818181818,657.9745919382933,5720.240908968446,18.369431306899312,58326.71428571429,115712.33654955828,275122.0,0.0,549444.0,183148.0,158264.31621499523,275241.0,402.0,816483.0,81648.29999999999,131486.2193168293,275644.0,0.0,0,0,0,0,80,244,4.8985150151731505,13.470916291726162,0.0,1440.0,291.93750000000006,571.504268721299,326617.1291666667,0,1,0,0,0,0,0,0,2.0,311.4,16.0,418.8181818181818,0,0,0,0,0,0,4,64,11,4607,-1,187,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-65072-53-17,192.168.1.129,65072,192.168.1.1,53,17,13/05/2026 06:13:04 pm,107545,2,3,82.0,165.0,41.0,41.0,41.0,0.0,73.0,38.0,55.0,17.52141546793523,2296.71300385885,46.4921660700172,26886.25,7301.8023060520245,32965.0,16664.0,32965.0,32965.0,0.0,32965.0,32965.0,107545.0,53772.5,52479.343979321995,90881.0,16664.0,0,0,0,0,16,24,18.59686642800688,27.895299642010322,38.0,73.0,47.5,13.838352503098047,191.5,0,0,0,0,0,0,0,0,1.0,57.0,41.0,55.0,0,0,0,0,0,0,2,82,3,165,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.244.232.184-53752-443-17,192.168.1.129,53752,35.244.232.184,443,17,13/05/2026 06:12:59 pm,288390,4,10,1486.0,7380.0,1250.0,31.0,371.5,588.9224623553314,1250.0,24.0,737.9999999999999,563.1040953697835,30743.09095322307,48.5453725857346,22183.846153846156,55215.16526409231,173643.0,0.0,288284.0,96094.66666666667,88158.18966683319,174080.0,440.0,287894.0,31988.222222222223,65200.248060835205,173749.0,0.0,0,0,0,0,32,80,13.870106453067029,34.67526613266757,24.0,1250.0,674.4,575.2653797534292,330930.2571428571,0,0,0,0,0,0,0,0,2.0,722.5714285714286,371.5,738.0,0,0,0,0,0,0,4,1486,10,7380,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-3.161.94.18-53578-443-6,192.168.1.129,53578,3.161.94.18,443,6,13/05/2026 06:12:59 pm,859572,17,42,655.0,47052.0,468.0,0.0,38.529411764705884,113.8277852981527,1440.0,0.0,1120.2857142857142,584.9106367315203,55500.87718073646,68.63881094312053,14820.20689655172,41694.64548766913,221804.0,0.0,732152.0,45759.5,85474.83933649716,300263.0,94.0,859041.0,20952.21951219512,48731.2061842882,221959.0,0.0,0,0,0,0,400,864,19.77728450903473,48.8615264340858,0.0,1440.0,795.1166666666664,701.5544022943133,492178.5793785311,0,1,0,0,0,0,0,0,2.0,808.5932203389831,38.529411764705884,1120.2857142857142,0,0,0,0,0,0,17,655,42,47052,-1,141,4,0,0,0,0,0,0,0,0,0,No Label
162.215.15.84-192.168.1.129-443-55371-6,192.168.1.129,55371,162.215.15.84,443,6,13/05/2026 06:13:04 pm,943127,4,9,64.0,3758.0,64.0,0.0,16.0,32.0,1440.0,0.0,417.55555555555554,595.3129662436203,4052.476495742355,13.783933658987602,78593.91666666666,141677.49643305346,314166.0,0.0,629657.0,209885.66666666666,180214.2282183439,314681.0,1794.0,943014.0,117876.75,162563.14308929758,314933.0,0.0,0,0,0,0,80,204,4.241210356611569,9.542723302376032,0.0,1440.0,273.0,508.77258029648027,258849.53846153847,0,1,0,0,0,0,0,0,2.0,294.0,16.0,417.55555555555554,0,0,0,0,0,0,4,64,9,3758,-1,274,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-54197-53-17,192.168.1.129,54197,192.168.1.1,53,17,13/05/2026 06:12:56 pm,588993,1,2,41.0,185.0,41.0,41.0,41.0,0.0,144.0,41.0,92.5,72.8319984622144,383.7057486251959,5.093439141042423,294496.5,370171.1070579388,556247.0,32746.0,0,0,0,0,0,588993.0,588993.0,0.0,588993.0,588993.0,0,0,0,0,8,16,1.697813047014141,3.395626094028282,41.0,144.0,66.75,51.5,2652.25,0,0,0,0,0,0,0,0,2.0,89.0,41.0,92.5,0,0,0,0,0,0,1,41,2,185,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-102.129.49.236-63758-443-6,192.168.1.129,63758,102.129.49.236,443,6,13/05/2026 06:13:16 pm,648226,69,600,1436.0,837394.0,1372.0,0.0,20.811594202898544,165.23577409286463,1412.0,0.0,1395.656666666667,148.71472322446206,1294039.4245216947,1032.0474649273556,970.3982035928142,14641.08408798616,373262.0,0.0,620720.0,9128.235294117647,49000.3806461358,404811.0,27.0,648124.0,1082.0100166944899,15463.849792702673,373262.0,0.0,0,0,0,0,1640,12024,106.44435736918915,925.6031075581665,0.0,1412.0,1251.9850746268662,446.9559621080085,199769.63206389555,0,1,0,0,0,0,0,0,8.0,1253.8565022421524,20.81159420289855,1395.6566666666668,0,0,0,0,0,0,69,1436,600,837394,-1,1033,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-62833-53-17,192.168.1.129,62833,192.168.1.1,53,17,13/05/2026 06:12:39 pm,110615,1,3,28.0,344.0,28.0,28.0,28.0,0.0,272.0,28.0,114.66666666666666,136.48931582117822,3363.01586584098,36.16146092302129,36871.66666666667,40013.75681354268,79421.0,0.0,0,0,0,0,0,110615.0,55307.5,78216.61660094996,110615.0,0.0,0,0,0,0,8,24,9.040365230755322,27.121095692265968,28.0,272.0,80.0,107.55463727799001,11568.0,0,0,0,0,0,0,0,0,3.0,100.0,28.0,114.66666666666667,0,0,0,0,0,0,1,28,3,344,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.244.232.184-60360-443-6,192.168.1.129,60360,35.244.232.184,443,6,13/05/2026 06:12:57 pm,2910661,19,33,2796.0,7458.0,863.0,0.0,147.1578947368421,269.5045378215973,1412.0,0.0,226.00000000000003,450.20675805678434,3522.911118814592,17.865357731456875,57071.78431372547,187116.09472274838,1274861.0,0.0,2835262.0,157514.55555555553,351674.9382770171,1505989.0,124.0,2910661.0,90958.15625,264367.7093573377,1436967.0,0.0,0,0,0,0,416,708,6.527726863416935,11.33763086803994,0.0,1412.0,193.4716981132076,389.93212445706416,152047.06168359937,0,1,0,0,0,0,0,0,1.0,197.19230769230768,147.1578947368421,226.0,0,0,0,0,0,0,19,2796,33,7458,-1,1033,11,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-199.232.194.27-58684-443-6,192.168.1.129,58684,199.232.194.27,443,6,13/05/2026 06:13:00 pm,2425278,269,1838,1438.0,2630800.0,829.0,0.0,5.345724907063192,57.013969471212384,1440.0,0.0,1431.3384113166467,106.5084137183217,1085334.5472147935,868.7663847196073,1151.6039886039914,8916.816093083617,204697.0,0.0,2226112.0,8306.388059701485,20607.039273792285,204793.0,12.0,2425148.0,1320.1676646706574,10002.241255656732,205042.0,0.0,0,0,0,0,8636,36784,110.91511983368504,757.8512648859223,0.0,1440.0,1248.6897533206818,487.3503445943269,237510.35837620916,0,1,0,0,0,0,0,0,6.0,1249.282392026578,5.345724907063197,1431.3384113166485,0,0,0,0,0,0,269,1438,1838,2630800,-1,281,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-35.166.248.51-58895-443-6,192.168.1.129,58895,35.166.248.51,443,6,13/05/2026 06:13:07 pm,967261,4,11,64.0,4583.0,64.0,0.0,16.0,32.0,1440.0,0.0,416.6363636363636,659.3727735852115,4804.287570779758,15.507706813362681,69090.07142857142,137204.42138282026,331140.0,0.0,653489.0,217829.66666666666,188330.82641281362,331205.0,431.0,967190.0,96719.0,155788.11252395922,331294.0,0.0,0,0,0,0,80,244,4.135388483563381,11.372318329799299,0.0,1440.0,290.43750000000006,572.22384533211,327440.1291666666,0,1,0,0,0,0,0,0,2.0,309.8,16.0,416.6363636363636,0,0,0,0,0,0,4,64,11,4583,-1,128,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-4.207.247.139-52391-443-6,192.168.1.129,52391,4.207.247.139,443,6,13/05/2026 06:13:10 pm,240054,1,2,0.0,215.0,0.0,0.0,0.0,0.0,173.0,42.0,107.5,92.63098833543772,895.6318161746941,12.49718813267015,120027.0,107296.38297724671,195897.0,44157.0,0,0,0,0,0,195897.0,195897.0,0.0,195897.0,195897.0,0,1,0,0,20,40,4.165729377556716,8.331458755113433,0.0,173.0,64.25,75.1548401634918,5648.25,0,0,0,1,1,0,0,0,2.0,85.66666666666667,0.0,107.5,0,0,0,0,0,0,1,0,2,215,-1,8024,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.174-53829-443-17,192.168.1.129,53829,192.178.54.174,443,17,13/05/2026 06:12:25 pm,60261035,113,146,52038.0,80390.0,1250.0,30.0,460.5132743362834,554.8898718768478,1250.0,21.0,550.6164383561643,593.0177907463737,2197.572610560041,4.297967998724217,233569.90310077518,1780851.8389694432,2.5724439E7,0.0,6.0234405E7,537807.1875,2688011.0500245662,2.5766583E7,30.0,6.0261035E7,415593.3448275863,2367828.6595329605,2.5736855E7,0.0,0,0,0,0,904,1168,1.875175227242612,2.422792771481605,21.0,1250.0,514.1461538461537,578.0341817194853,334123.51523611497,0,0,0,0,0,0,0,0,1.0,516.1312741312742,460.5132743362832,550.6164383561644,0,0,0,0,0,0,113,52038,146,80390,-1,-1,113,0,3010213.5,4536243.426770401,9781353.0,303961.0,1.15048195E7,9570106.434300039,2.5724439E7,5726656.0,No Label
192.168.1.129-52.168.117.171-0-0-0,192.168.1.129,0,52.168.117.171,0,0,13/05/2026 06:12:40 pm,39433740,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679497303578102,9858435.0,2577724.3468223414,1.2651614E7,7064568.0,3.1045751E7,1.0348583666666666E7,2919849.2974279225,1.2651614E7,7064568.0,0,0,0,0,0,0,0,0,0,0,0,0.10143597842862483,0.025358994607156207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,9858435.0,2577724.3468223414,1.2651614E7,7064568.0,No Label
172.64.144.94-192.168.1.129-443-52411-6,192.168.1.129,52411,172.64.144.94,443,6,13/05/2026 06:12:47 pm,384672,9,13,801.0,6023.0,495.0,0.0,88.99999999999999,158.67340671958866,1440.0,0.0,463.3076923076923,531.6569045000394,17739.788703102902,57.19158139921803,18317.714285714286,40302.73085802358,150743.0,0.0,176630.0,22078.75,37164.691548949675,106131.0,55.0,384672.0,32056.0,50044.460601639934,150794.0,0.0,0,0,0,0,192,284,23.396556026952833,33.7950253722652,0.0,1440.0,296.6956521739131,448.7592424758623,201384.8577075098,0,1,0,0,0,0,0,0,1.0,310.1818181818182,89.0,463.3076923076923,0,0,0,0,0,0,9,801,13,6023,-1,17,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.178.54.162-58545-443-17,192.168.1.129,58545,192.178.54.162,443,17,13/05/2026 06:13:10 pm,788890,12,15,5706.0,8312.0,1250.0,31.0,475.5,576.1129150688178,1250.0,21.0,554.1333333333333,559.17335245453,17769.27074750599,34.22530390802267,30341.923076923074,105481.44296355566,540979.0,0.0,759944.0,69085.81818181818,159859.20441176865,541304.0,33.0,788890.0,56349.28571428572,142378.2815597663,541393.0,0.0,0,0,0,0,96,120,15.211246181343407,19.01405772667926,21.0,1250.0,545.2857142857142,563.8706088209099,317950.0634920635,0,0,0,0,0,0,0,0,1.0,565.4814814814815,475.5,554.1333333333333,0,0,0,0,0,0,12,5706,15,8312,-1,-1,12,0,0,0,0,0,0,0,0,0,No Label
192.168.1.129-192.168.1.1-63720-53-17,192.168.1.129,63720,192.168.1.1,53,17,13/05/2026 06:13:03 pm,2000952,6,6,228.0,563.0,42.0,30.0,38.0,4.9396356140913875,263.0,45.0,93.83333333333333,84.37633949554025,395.3118315681736,5.997145358809207,181904.72727272726,366359.77832401055,1005245.0,4025.0,1129532.0,225906.4,435798.21151113044,1005245.0,17145.0,2000952.0,400190.39999999997,516606.6557515495,1067135.0,15243.0,0,0,0,0,48,48,2.9985726794046035,2.9985726794046035,30.0,263.0,64.3076923076923,61.559435528309564,3789.5641025641016,0,0,0,0,0,0,0,0,1.0,69.66666666666667,38.0,93.83333333333333,0,0,0,0,0,0,6,228,6,563,-1,-1,6,0,0,0,0,0,0,0,0,0,No Label
151.101.66.27-192.168.1.129-443-56622-6,192.168.1.129,56622,151.101.66.27,443,6,13/05/2026 06:12:54 pm,233546,4,9,64.0,5376.0,64.0,0.0,16.0,32.0,1440.0,0.0,597.3333333333334,718.04178151414,23293.05575775222,55.663552362275524,19462.166666666668,34067.716132948386,84278.0,0.0,91312.0,30437.333333333336,45600.536645234046,82904.0,351.0,233546.0,29193.25,38961.71169879475,84278.0,0.0,0,0,0,0,80,204,17.127246880700163,38.53630548157536,0.0,1440.0,388.57142857142856,634.0470395417428,402015.6483516484,0,1,0,0,0,0,0,0,2.0,418.46153846153845,16.0,597.3333333333334,0,0,0,0,0,0,4,64,9,5376,-1,283,1,0,0,0,0,0,0,0,0,0,No Label
